x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
458341.42140906735, 4400011.174384589, 19.303327119432304, 5.0916666984558105, -0.24055587147544966, 0.0, 0.0, 1676112015.2917, 2.8401239726518677, 1, 551.2270277357089, 16.273746490478516, 14.131380081176758, 0.4893617033958435
458341.34314324055, 4400011.199655607, 19.30320970439361, 5.083333492279053, -0.21214067890196692, 0.0, 0.0, 1676112015.3068, 2.840243799827708, 1, 551.2778610706317, 16.241703033447266, 14.058136940002441, 0.4680851101875305
458341.30399844237, 4400011.212322255, 19.30316640501636, 5.083333492279053, -0.19714919880321824, 0.0, 0.0, 1676112015.3113, 2.840302831500737, 1, 551.3286944055545, 16.241703033447266, 14.058136940002441, 0.4680851101875305
458341.22578513867, 4400011.237562531, 19.303079390216006, 5.080555438995361, -0.16963039774599747, 0.0, 0.0, 1676112015.3208, 2.84043750217989, 1, 551.3794999599445, 16.241703033447266, 14.058136940002441, 0.44680851697921753
458341.1866712149, 4400011.250227491, 19.303036128201946, 5.080555438995361, -0.24849233560097236, 0.0, 0.0, 1676112015.3319, 2.840508621809686, 1, 551.4303055143345, 16.208133697509766, 14.111543655395508, 0.44680851697921753
458341.18659485574, 4400011.250323856, 19.303039227957274, 5.074999809265137, -0.24849233560097236, 0.0, 0.0, 1676112015.3401, 2.840508621809686, 1, 551.4810555124271, 16.208133697509766, 14.111543655395508, 0.44680851697921753
458341.18651849654, 4400011.250420222, 19.303042327712603, 5.074999809265137, -0.24849233560097236, 0.0, 0.0, 1676112015.3492, 2.840508621809686, 1, 551.5318055105198, 16.208133697509766, 14.111543655395508, 0.44680851697921753
458341.0304368541, 4400011.300839019, 19.30277162202974, 5.0722222328186035, -0.21804586405614385, 0.0, 0.0, 1676112015.3610, 2.8408128179238696, 1, 551.582527732848, 16.224918365478516, 14.114595413208008, 0.44680851697921753
458340.9914150508, 4400011.31352406, 19.302679243935085, 5.0722222328186035, -0.20209193259571445, 0.0, 0.0, 1676112015.3713, 2.8408878905374415, 1, 551.6332499551762, 16.224918365478516, 14.114595413208008, 0.44680851697921753
458340.9523736734, 4400011.326227062, 19.302579229259095, 5.066666603088379, -0.14926862260801513, 0.0, 0.0, 1676112015.3814, 2.840960983010426, 1, 551.6839166212071, 16.256961822509766, 14.058136940002441, 0.44680851697921753
458340.91336104594, 4400011.338934233, 19.30247797764482, 5.066666603088379, -0.21050434456461453, 0.0, 0.0, 1676112015.3912, 2.841033197393905, 1, 551.734583287238, 16.273746490478516, 14.067292213439941, 0.44680851697921753
458340.8354836674, 4400011.364263368, 19.302285531956546, 5.066666603088379, -0.19259765815027452, 0.0, 0.0, 1676112015.4009, 2.8411947534639745, 1, 551.7852499532689, 16.273746490478516, 14.067292213439941, 0.44680851697921753
458340.79651337164, 4400011.376987236, 19.302198797663124, 5.066666603088379, -0.2793977426873345, 0.0, 0.0, 1676112015.4111, 2.8412791544552114, 1, 551.8359166192998, 16.305789947509766, 14.081025123596191, 0.44680851697921753
458340.75755508646, 4400011.389711716, 19.30212078351355, 5.058333396911621, -0.22729312126600312, 0.0, 0.0, 1676112015.4208, 2.8413687338310663, 1, 551.886499953269, 16.305789947509766, 14.081025123596191, 0.4680851101875305
458340.71864030574, 4400011.402423218, 19.302054731278112, 5.058333396911621, -0.24346486749424084, 0.0, 0.0, 1676112015.4314, 2.8414551526400373, 1, 551.9370832872381, 16.305789947509766, 14.035248756408691, 0.4680851101875305
458340.6797071373, 4400011.41514033, 19.30199915319495, 5.05555534362793, -0.26181417445064714, 0.0, 0.0, 1676112015.4416, 2.841538547626447, 1, 551.9876388406744, 16.305789947509766, 14.035248756408691, 0.4893617033958435
458340.6020176416, 4400011.440441138, 19.30191798903429, 5.05555534362793, -0.23175122128253914, 0.0, 0.0, 1676112015.4513, 2.841694568124332, 1, 552.0381943941107, 16.37140464782715, 14.088654518127441, 0.4893617033958435
458340.60194128245, 4400011.440537504, 19.30192108878963, 5.05555534362793, -0.23175122128253914, 0.0, 0.0, 1676112015.4610, 2.841694568124332, 1, 552.0887499475471, 16.37140464782715, 14.088654518127441, 0.5106382966041565
458340.52428668534, 4400011.465813706, 19.30186317581606, 5.05555534362793, -0.24883766947421873, 0.0, 0.0, 1676112015.4708, 2.8418388198991433, 1, 552.1393055009834, 16.307315826416016, 14.077973365783691, 0.5106382966041565
458340.44667410094, 4400011.491056644, 19.30179361720067, 5.047222137451172, -0.17885127387141952, 0.0, 0.0, 1676112015.4816, 2.8419715776258787, 1, 552.1897777223579, 16.307315826416016, 14.077973365783691, 0.5744680762290955
458340.4465977418, 4400011.491153009, 19.30179671695601, 5.047222137451172, -0.17885127387141952, 0.0, 0.0, 1676112015.4912, 2.8419715776258787, 1, 552.2402499437325, 16.290531158447266, 14.079499244689941, 0.5744680762290955
458340.36903613067, 4400011.516366073, 19.301692239121618, 5.041666507720947, -0.19247166086462258, 0.0, 0.0, 1676112015.5031, 2.8421078029951676, 1, 552.2906666088097, 16.290531158447266, 14.079499244689941, 0.5957446694374084
